time,altitude,apoapsis,periapsis,speed,pitch,throttle,mass,dynamic_pressure
203.49,89960.45,100536.82,-516356.53,920.23,17.26318359375,0.0,166929.25,0.0
203.61,90002.2,100536.82,-516356.53,919.9,17.26348876953125,0.0,166929.25,0.0
203.73,90043.88,100536.82,-516356.53,919.56,17.2637939453125,0.0,166929.25,0.0
203.85,90085.47,100536.82,-516356.53,919.23,17.26409912109375,0.0,166929.25,0.0
203.97,90120.06,100536.82,-516356.53,918.95,17.26434326171875,0.0,166929.25,0.0
204.07,90161.5,100536.82,-516356.53,918.62,17.264617919921875,0.0,166929.25,0.0
204.19,90195.97,100536.82,-516356.53,918.35,17.264862060546875,0.0,166929.25,0.0
204.29,90237.25,100536.82,-516356.53,918.02,17.26519775390625,0.0,166929.25,0.0
204.41,90278.45,100536.82,-516356.53,917.69,17.265533447265625,0.0,166929.25,0.0
204.53,90312.72,100536.82,-516356.53,917.41,17.265899658203125,0.0,166929.25,0.0
204.65,90353.76,100536.82,-516356.53,917.08,17.266204833984375,0.0,166929.25,0.0
204.75,90394.73,100536.82,-516356.53,916.75,17.266571044921875,0.0,166929.25,0.0
204.87,90428.8,100536.82,-516356.53,916.48,17.26690673828125,0.0,166929.25,0.0
204.99,90469.61,100536.82,-516356.53,916.15,17.267181396484375,0.0,166929.25,0.0
205.09,90510.33,100536.82,-516356.53,915.83,17.267547607421875,0.0,166929.25,0.0
205.21,90550.98,100536.82,-516356.53,915.5,17.26788330078125,0.0,166929.25,0.0
205.33,90584.78,100536.82,-516356.53,915.23,17.268157958984375,0.0,166929.25,0.0
205.43,90625.27,100536.82,-516356.53,914.9,17.26849365234375,0.0,166929.25,0.0
205.55,90658.95,100536.82,-516356.53,914.63,17.26873779296875,0.0,166929.25,0.0
205.65,90692.57,100536.82,-516356.53,914.36,17.26898193359375,0.0,166929.25,0.0
205.75,90732.83,100536.82,-516356.53,914.04,17.269287109375,0.0,166929.25,0.0
205.87,90773.02,100536.82,-516356.53,913.72,17.269561767578125,0.0,166929.25,0.0
205.99,90813.12,100536.82,-516356.53,913.39,17.26983642578125,0.0,166929.25,0.0
206.11,90846.47,100536.82,-516356.53,913.13,17.27008056640625,0.0,166929.25,0.0
206.21,90886.41,100536.82,-516356.53,912.81,17.27032470703125,0.0,166929.25,0.0
206.33,90919.64,100536.82,-516356.53,912.54,17.27056884765625,0.0,166929.25,0.0
206.43,90952.81,100536.82,-516356.53,912.27,17.270843505859375,0.0,166929.25,0.0
206.55,90992.53,100536.82,-516356.53,911.95,17.27105712890625,0.0,166929.25,0.0
206.65,91032.17,100536.82,-516356.53,911.63,17.2713623046875,0.0,166929.25,0.0
206.77,91071.73,100536.82,-516356.53,911.31,17.27166748046875,0.0,166929.25,0.0
206.89,91111.2,100536.82,-516356.53,911.0,17.272003173828125,0.0,166929.25,0.0
207.01,91150.59,100536.82,-516356.53,910.68,17.272369384765625,0.0,166929.25,0.0
207.13,91189.89,100536.82,-516356.53,910.36,17.272705078125,0.0,166929.25,0.0
207.25,91222.59,100536.82,-516356.53,910.1,17.27301025390625,0.0,166929.25,0.0
207.35,91255.22,100536.82,-516356.53,909.84,17.27325439453125,0.0,166929.25,0.0
207.45,91294.3,100536.82,-516356.53,909.52,17.2735595703125,0.0,166929.25,0.0
207.57,91326.81,100536.82,-516356.53,909.26,17.273834228515625,0.0,166929.25,0.0
207.67,91365.74,100536.82,-516356.53,908.95,17.27410888671875,0.0,166929.25,0.0
207.79,91404.59,100536.82,-516356.53,908.63,17.274383544921875,0.0,166929.25,0.0
207.91,91443.35,100536.82,-516356.53,908.32,17.274627685546875,0.0,166929.25,0.0
208.03,91475.59,100536.82,-516356.53,908.06,17.274810791015625,0.0,166929.25,0.0
208.13,91514.2,100536.82,-516356.53,907.75,17.27508544921875,0.0,166929.25,0.0
208.25,91552.73,100536.82,-516356.53,907.44,17.27532958984375,0.0,166929.25,0.0
208.37,91591.18,100536.82,-516356.53,907.13,17.275634765625,0.0,166929.25,0.0
208.49,91629.54,100536.82,-516356.53,906.82,17.27587890625,0.0,166929.25,0.0
208.61,91667.81,100536.82,-516356.53,906.51,17.27618408203125,0.0,166929.25,0.0
208.73,91699.65,100536.82,-516356.53,906.25,17.27642822265625,0.0,166929.25,0.0
208.83,91737.77,100536.82,-516356.53,905.94,17.276702880859375,0.0,166929.25,0.0
208.95,91769.48,100536.82,-516356.53,905.69,17.27691650390625,0.0,166929.25,0.0
209.05,91801.13,100536.82,-516356.53,905.43,17.277191162109375,0.0,166929.25,0.0
209.17,91845.34,100536.82,-516356.53,905.07,17.2774658203125,0.0,166929.25,0.0
209.29,91883.15,100536.82,-516356.53,904.77,17.2777099609375,0.0,166929.25,0.0
209.41,91914.59,100536.82,-516356.53,904.51,17.277923583984375,0.0,166929.25,0.0
209.51,91952.24,100536.82,-516356.53,904.21,17.278167724609375,0.0,166929.25,0.0
209.63,91989.81,100536.82,-516356.53,903.9,17.2784423828125,0.0,166929.25,0.0
209.75,92027.3,100536.82,-516356.53,903.6,17.278656005859375,0.0,166929.25,0.0
209.87,92058.47,100536.82,-516356.53,903.35,17.2789306640625,0.0,166929.25,0.0
209.99,92102.02,100536.82,-516356.53,903.0,17.2791748046875,0.0,166929.25,0.0
210.11,92139.26,100536.82,-516356.53,902.69,17.2794189453125,0.0,166929.25,0.0
210.23,92176.41,100536.82,-516356.53,902.39,17.279693603515625,0.0,166929.25,0.0
210.35,92207.31,100536.82,-516356.53,902.14,17.2799072265625,0.0,166929.25,0.0
210.45,92238.15,100536.82,-516356.53,901.89,17.2801513671875,0.0,166929.25,0.0
210.55,92268.93,100536.82,-516356.53,901.64,17.28033447265625,0.0,166929.25,0.0
210.66,92305.79,100536.82,-516356.53,901.34,17.280609130859375,0.0,166929.25,0.0
210.77,92336.44,100536.82,-516356.53,901.1,17.28082275390625,0.0,166929.25,0.0
210.89,92379.26,100536.82,-516356.53,900.75,17.28106689453125,0.0,166929.25,0.0
211.01,92409.78,100536.82,-516356.53,900.5,17.281280517578125,0.0,166929.25,0.0
211.11,92440.24,100536.82,-516356.53,900.25,17.281463623046875,0.0,166929.25,0.0
211.21,92470.64,100536.82,-516356.53,900.01,17.281707763671875,0.0,166929.25,0.0
211.31,92507.04,100536.82,-516356.53,899.71,17.281982421875,0.0,166929.25,0.0
211.43,92537.32,100536.82,-516356.53,899.46,17.2822265625,0.0,166929.25,0.0
211.55,92573.57,100536.82,-516356.53,899.17,17.282470703125,0.0,166929.25,0.0
211.67,92609.74,100536.82,-516356.53,898.88,17.28271484375,0.0,166929.25,0.0
211.77,92645.82,100536.82,-516356.53,898.58,17.282958984375,0.0,166929.25,0.0
211.89,92681.83,100536.82,-516356.53,898.29,17.28326416015625,0.0,166929.25,0.0
212.01,92717.75,100536.82,-516356.53,898.0,17.28350830078125,0.0,166929.25,0.0
212.13,92747.62,100536.82,-516356.53,897.76,17.283721923828125,0.0,166929.25,0.0
212.23,92783.38,100536.82,-516356.53,897.47,17.283966064453125,0.0,166929.25,0.0
212.35,92813.13,100536.82,-516356.53,897.22,17.28411865234375,0.0,166929.25,0.0
212.45,92848.74,100536.82,-516356.53,896.93,17.28436279296875,0.0,166929.25,0.0
212.57,92884.27,100536.82,-516356.53,896.64,17.284637451171875,0.0,166929.25,0.0
212.69,92919.72,100536.82,-516356.53,896.36,17.28485107421875,0.0,166929.25,0.0
212.81,92949.2,100536.82,-516356.53,896.12,17.285064697265625,0.0,166929.25,0.0
212.91,92984.49,100536.82,-516356.53,895.83,17.285308837890625,0.0,166929.25,0.0
213.03,93013.85,100536.82,-516356.53,895.59,17.285491943359375,0.0,166929.25,0.0
213.13,93043.14,100536.82,-516356.53,895.35,17.2857666015625,0.0,166929.25,0.0
213.25,93084.05,100536.82,-516356.53,895.02,17.286041259765625,0.0,166929.25,0.0
213.37,93119.03,100536.82,-516356.53,894.73,17.286285400390625,0.0,166929.25,0.0
213.49,93153.92,100536.82,-516356.53,894.45,17.286529541015625,0.0,166929.25,0.0
213.61,93182.94,100536.82,-516356.53,894.21,17.286773681640625,0.0,166929.25,0.0
213.71,93217.68,100536.82,-516356.53,893.93,17.287017822265625,0.0,166929.25,0.0
213.83,93252.34,100536.82,-516356.53,893.65,17.287261962890625,0.0,166929.25,0.0
213.95,93281.16,100536.82,-516356.53,893.41,17.28741455078125,0.0,166929.25,0.0
214.05,93315.67,100536.82,-516356.53,893.13,17.287628173828125,0.0,166929.25,0.0
214.17,93350.1,100536.82,-516356.53,892.85,17.287872314453125,0.0,166929.25,0.0
214.29,93384.44,100536.82,-516356.53,892.57,17.2880859375,0.0,166929.25,0.0
214.41,93418.7,100536.82,-516356.53,892.29,17.288330078125,0.0,166929.25,0.0
214.53,93447.18,100536.82,-516356.53,892.06,17.28851318359375,0.0,166929.25,0.0
214.63,93481.29,100536.82,-516356.53,891.78,17.288787841796875,0.0,166929.25,0.0
214.75,93509.65,100536.82,-516356.53,891.54,17.2889404296875,0.0,166929.25,0.0
214.85,93543.6,100536.82,-516356.53,891.27,17.2891845703125,0.0,166929.25,0.0
214.97,93577.47,100536.82,-516356.53,890.99,17.289398193359375,0.0,166929.25,0.0
215.09,93605.64,100536.82,-516356.53,890.76,17.289581298828125,0.0,166929.25,0.0
215.19,93639.36,100536.82,-516356.53,890.48,17.289764404296875,0.0,166929.25,0.0
215.31,93672.99,100536.82,-516356.53,890.21,17.289947509765625,0.0,166929.25,0.0
215.43,93706.55,100536.82,-516356.53,889.94,17.290130615234375,0.0,166929.25,0.0
215.55,93740.02,100536.82,-516356.53,889.66,17.29034423828125,0.0,166929.25,0.0
215.67,93767.85,100536.82,-516356.53,889.43,17.290496826171875,0.0,166929.25,0.0
215.77,93801.17,100536.82,-516356.53,889.16,17.290740966796875,0.0,166929.25,0.0
215.89,93828.87,100536.82,-516356.53,888.93,17.29095458984375,0.0,166929.25,0.0
215.99,93862.03,100536.82,-516356.53,888.66,17.29119873046875,0.0,166929.25,0.0
216.11,93895.12,100536.82,-516356.53,888.39,17.29144287109375,0.0,166929.25,0.0
216.23,93922.63,100536.82,-516356.53,888.17,17.291717529296875,0.0,166929.25,0.0
216.35,93961.04,100536.82,-516356.53,887.85,17.291961669921875,0.0,166929.25,0.0
216.47,93993.87,100536.82,-516356.53,887.58,17.292236328125,0.0,166929.25,0.0
216.59,94021.17,100536.82,-516356.53,887.36,17.29241943359375,0.0,166929.25,0.0
216.69,94048.42,100536.82,-516356.53,887.14,17.2926025390625,0.0,166929.25,0.0
216.79,94081.03,100536.82,-516356.53,886.87,17.292877197265625,0.0,166929.25,0.0
216.91,94113.56,100536.82,-516356.53,886.6,17.293060302734375,0.0,166929.25,0.0
217.03,94146.01,100536.82,-516356.53,886.34,17.293304443359375,0.0,166929.25,0.0
217.15,94178.38,100536.82,-516356.53,886.07,17.29345703125,0.0,166929.25,0.0
217.27,94210.66,100536.82,-516356.53,885.8,17.293701171875,0.0,166929.25,0.0
217.39,94242.86,100536.82,-516356.53,885.54,17.2938232421875,0.0,166929.25,0.0
217.51,94274.98,100536.82,-516356.53,885.28,17.294036865234375,0.0,166929.25,0.0
217.63,94301.68,100536.82,-516356.53,885.06,17.294158935546875,0.0,166929.25,0.0
217.73,94328.32,100536.82,-516356.53,884.84,17.29437255859375,0.0,166929.25,0.0
217.85,94365.53,100536.82,-516356.53,884.53,17.294586181640625,0.0,166929.25,0.0
217.97,94392.03,100536.82,-516356.53,884.32,17.2947998046875,0.0,166929.25,0.0
218.07,94423.76,100536.82,-516356.53,884.06,17.295013427734375,0.0,166929.25,0.0
218.19,94455.41,100536.82,-516356.53,883.79,17.295166015625,0.0,166929.25,0.0
218.31,94481.72,100536.82,-516356.53,883.58,17.2952880859375,0.0,166929.25,0.0
218.41,94513.22,100536.82,-516356.53,883.32,17.29547119140625,0.0,166929.25,0.0
218.53,94544.63,100536.82,-516356.53,883.06,17.295654296875,0.0,166929.25,0.0
218.65,94575.97,100536.82,-516356.53,882.8,17.295867919921875,0.0,166929.25,0.0
218.77,94607.21,100536.82,-516356.53,882.55,17.296051025390625,0.0,166929.25,0.0
218.89,94638.38,100536.82,-516356.53,882.29,17.2962646484375,0.0,166929.25,0.0
219.01,94669.46,100536.82,-516356.53,882.03,17.296478271484375,0.0,166929.25,0.0
219.13,94695.3,100536.82,-516356.53,881.82,17.296600341796875,0.0,166929.25,0.0
219.23,94721.09,100536.82,-516356.53,881.61,17.2967529296875,0.0,166929.25,0.0
219.35,94757.08,100536.82,-516356.53,881.31,17.296875,0.0,166929.25,0.0
219.47,94787.85,100536.82,-516356.53,881.06,17.297027587890625,0.0,166929.25,0.0
219.59,94818.53,100536.82,-516356.53,880.81,17.297149658203125,0.0,166929.25,0.0
219.71,94844.04,100536.82,-516356.53,880.6,17.2972412109375,0.0,166929.25,0.0
219.81,94869.49,100536.82,-516356.53,880.39,17.29736328125,0.0,166929.25,0.0
219.91,94899.95,100536.82,-516356.53,880.14,17.297515869140625,0.0,166929.25,0.0
220.03,94930.33,100536.82,-516356.53,879.89,17.297698974609375,0.0,166929.25,0.0
220.15,94955.59,100536.82,-516356.53,879.68,17.297821044921875,0.0,166929.25,0.0
220.25,94985.81,100536.82,-516356.53,879.43,17.298004150390625,0.0,166929.25,0.0
220.37,95015.96,100536.82,-516356.53,879.18,17.298187255859375,0.0,166929.25,0.0
220.49,95046.02,100536.82,-516356.53,878.93,17.298370361328125,0.0,166929.25,0.0
220.61,95076.0,100536.82,-516356.53,878.68,17.298553466796875,0.0,166929.25,0.0
220.73,95105.9,100536.82,-516356.53,878.44,17.2987060546875,0.0,166929.25,0.0
220.85,95135.72,100536.82,-516356.53,878.19,17.298919677734375,0.0,166929.25,0.0
220.97,95165.45,100536.82,-516356.53,877.95,17.299072265625,0.0,166929.25,0.0
221.09,95190.17,100536.82,-516356.53,877.74,17.299285888671875,0.0,166929.25,0.0
221.19,95219.75,100536.82,-516356.53,877.5,17.299468994140625,0.0,166929.25,0.0
221.31,95244.34,100536.82,-516356.53,877.29,17.29962158203125,0.0,166929.25,0.0
221.41,95273.77,100536.82,-516356.53,877.05,17.299835205078125,0.0,166929.25,0.0
221.53,95303.11,100536.82,-516356.53,876.81,17.300048828125,0.0,166929.25,0.0
221.65,95332.38,100536.82,-516356.53,876.57,17.30023193359375,0.0,166929.25,0.0
221.77,95361.56,100536.82,-516356.53,876.33,17.300445556640625,0.0,166929.25,0.0
221.89,95390.66,100536.82,-516356.53,876.09,17.300628662109375,0.0,166929.25,0.0
222.01,95414.85,100536.82,-516356.53,875.89,17.30078125,0.0,166929.25,0.0
222.11,95443.79,100536.82,-516356.53,875.65,17.300994873046875,0.0,166929.25,0.0
222.23,95472.66,100536.82,-516356.53,875.41,17.30120849609375,0.0,166929.25,0.0
222.35,95496.65,100536.82,-516356.53,875.21,17.3013916015625,0.0,166929.25,0.0
222.45,95525.37,100536.82,-516356.53,874.97,17.3016357421875,0.0,166929.25,0.0
222.57,95554.0,100536.82,-516356.53,874.73,17.301849365234375,0.0,166929.25,0.0
222.69,95582.55,100536.82,-516356.53,874.5,17.302032470703125,0.0,166929.25,0.0
222.81,95611.02,100536.82,-516356.53,874.26,17.30224609375,0.0,166929.25,0.0
222.93,95639.4,100536.82,-516356.53,874.03,17.30242919921875,0.0,166929.25,0.0
223.05,95667.7,100536.82,-516356.53,873.79,17.302520751953125,0.0,166929.25,0.0
223.17,95691.22,100536.82,-516356.53,873.6,17.30267333984375,0.0,166929.25,0.0
223.27,95714.69,100536.82,-516356.53,873.4,17.302734375,0.0,166929.25,0.0
223.37,95742.77,100536.82,-516356.53,873.17,17.3028564453125,0.0,166929.25,0.0
223.49,95770.77,100536.82,-516356.53,872.94,17.302947998046875,0.0,166929.25,0.0
223.61,95798.69,100536.82,-516356.53,872.71,17.3031005859375,0.0,166929.25,0.0
223.73,95821.89,100536.82,-516356.53,872.51,17.30328369140625,0.0,166929.25,0.0
223.83,95849.65,100536.82,-516356.53,872.28,17.303466796875,0.0,166929.25,0.0
223.95,95877.34,100536.82,-516356.53,872.05,17.303741455078125,0.0,166929.25,0.0
224.07,95900.34,100536.82,-516356.53,871.86,17.303863525390625,0.0,166929.25,0.0
224.17,95927.87,100536.82,-516356.53,871.64,17.3040771484375,0.0,166929.25,0.0
224.29,95950.75,100536.82,-516356.53,871.45,17.30426025390625,0.0,166929.25,0.0
224.39,95978.14,100536.82,-516356.53,871.22,17.304443359375,0.0,166929.25,0.0
224.51,96005.43,100536.82,-516356.53,870.99,17.30462646484375,0.0,166929.25,0.0
224.63,96028.12,100536.82,-516356.53,870.8,17.30474853515625,0.0,166929.25,0.0
224.73,96050.75,100536.82,-516356.53,870.62,17.304901123046875,0.0,166929.25,0.0
224.83,96077.83,100536.82,-516356.53,870.39,17.305084228515625,0.0,166929.25,0.0
224.95,96104.82,100536.82,-516356.53,870.17,17.305267333984375,0.0,166929.25,0.0
225.07,96131.74,100536.82,-516356.53,869.94,17.305450439453125,0.0,166929.25,0.0
225.19,96154.1,100536.82,-516356.53,869.76,17.30560302734375,0.0,166929.25,0.0
225.29,96180.86,100536.82,-516356.53,869.53,17.305755615234375,0.0,166929.25,0.0
225.41,96203.1,100536.82,-516356.53,869.35,17.305938720703125,0.0,166929.25,0.0
225.51,96229.71,100536.82,-516356.53,869.13,17.306121826171875,0.0,166929.25,0.0
225.63,96256.24,100536.82,-516356.53,868.91,17.306243896484375,0.0,166929.25,0.0
225.75,96278.29,100536.82,-516356.53,868.72,17.306365966796875,0.0,166929.25,0.0
225.85,96304.67,100536.82,-516356.53,868.5,17.306488037109375,0.0,166929.25,0.0
225.97,96330.96,100536.82,-516356.53,868.29,17.30670166015625,0.0,166929.25,0.0
226.09,96352.81,100536.82,-516356.53,868.1,17.30682373046875,0.0,166929.25,0.0
226.19,96378.96,100536.82,-516356.53,867.89,17.30694580078125,0.0,166929.25,0.0
226.31,96405.02,100536.82,-516356.53,867.67,17.30706787109375,0.0,166929.25,0.0
226.43,96431.0,100536.82,-516356.53,867.45,17.307220458984375,0.0,166929.25,0.0
226.55,96452.59,100536.82,-516356.53,867.27,17.307342529296875,0.0,166929.25,0.0
226.65,96478.42,100536.82,-516356.53,867.06,17.3074951171875,0.0,166929.25,0.0
226.77,96499.88,100536.82,-516356.53,866.88,17.30767822265625,0.0,166929.25,0.0
226.89,96525.56,100536.82,-516356.53,866.67,17.307830810546875,0.0,166929.25,0.0
226.99,96551.15,100536.82,-516356.53,866.45,17.30804443359375,0.0,166929.25,0.0
227.11,96572.42,100536.82,-516356.53,866.28,17.308197021484375,0.0,166929.25,0.0
227.21,96593.63,100536.82,-516356.53,866.1,17.308380126953125,0.0,166929.25,0.0
227.31,96619.0,100536.82,-516356.53,865.89,17.30853271484375,0.0,166929.25,0.0
227.43,96644.3,100536.82,-516356.53,865.68,17.308685302734375,0.0,166929.25,0.0
227.55,96669.51,100536.82,-516356.53,865.47,17.308807373046875,0.0,166929.25,0.0
227.67,96690.46,100536.82,-516356.53,865.29,17.30889892578125,0.0,166929.25,0.0
227.77,96715.52,100536.82,-516356.53,865.08,17.308990478515625,0.0,166929.25,0.0
227.89,96736.34,100536.82,-516356.53,864.91,17.30914306640625,0.0,166929.25,0.0
227.99,96757.1,100536.82,-516356.53,864.74,17.309234619140625,0.0,166929.25,0.0
228.09,96781.94,100536.82,-516356.53,864.53,17.309356689453125,0.0,166929.25,0.0
228.21,96806.7,100536.82,-516356.53,864.32,17.309539794921875,0.0,166929.25,0.0
228.33,96831.38,100536.82,-516356.53,864.12,17.3096923828125,0.0,166929.25,0.0
228.45,96851.88,100536.82,-516356.53,863.94,17.30987548828125,0.0,166929.25,0.0
228.55,96876.41,100536.82,-516356.53,863.74,17.31005859375,0.0,166929.25,0.0
228.67,96896.78,100536.82,-516356.53,863.57,17.3101806640625,0.0,166929.25,0.0
228.77,96921.16,100536.82,-516356.53,863.37,17.31036376953125,0.0,166929.25,0.0
228.89,96945.45,100536.82,-516356.53,863.16,17.310516357421875,0.0,166929.25,0.0
229.01,96969.66,100536.82,-516356.53,862.96,17.310699462890625,0.0,166929.25,0.0
229.13,96989.77,100536.82,-516356.53,862.79,17.31085205078125,0.0,166929.25,0.0
229.23,97013.83,100536.82,-516356.53,862.59,17.311004638671875,0.0,166929.25,0.0
229.35,97033.82,100536.82,-516356.53,862.42,17.311126708984375,0.0,166929.25,0.0
229.45,97057.73,100536.82,-516356.53,862.22,17.311309814453125,0.0,166929.25,0.0
229.57,97077.59,100536.82,-516356.53,862.06,17.311492919921875,0.0,166929.25,0.0
229.69,97105.3,100536.82,-516356.53,861.83,17.31170654296875,0.0,166929.25,0.0
229.81,97128.96,100536.82,-516356.53,861.63,17.3118896484375,0.0,166929.25,0.0
229.93,97152.54,100536.82,-516356.53,861.43,17.312042236328125,0.0,166929.25,0.0
230.05,97172.13,100536.82,-516356.53,861.27,17.31219482421875,0.0,166929.25,0.0
230.17,97195.56,100536.82,-516356.53,861.07,17.31231689453125,0.0,166929.25,0.0
230.27,97218.91,100536.82,-516356.53,860.88,17.312469482421875,0.0,166929.25,0.0
230.39,97242.17,100536.82,-516356.53,860.68,17.3126220703125,0.0,166929.25,0.0
230.51,97261.5,100536.82,-516356.53,860.52,17.312774658203125,0.0,166929.25,0.0
230.63,97288.46,100536.82,-516356.53,860.29,17.312896728515625,0.0,166929.25,0.0
230.75,97311.47,100536.82,-516356.53,860.1,17.313079833984375,0.0,166929.25,0.0
230.87,97334.41,100536.82,-516356.53,859.91,17.31329345703125,0.0,166929.25,0.0
230.99,97353.46,100536.82,-516356.53,859.75,17.31341552734375,0.0,166929.25,0.0
231.09,97376.25,100536.82,-516356.53,859.56,17.3135986328125,0.0,166929.25,0.0
231.21,97398.95,100536.82,-516356.53,859.37,17.313751220703125,0.0,166929.25,0.0
231.33,97417.81,100536.82,-516356.53,859.21,17.313873291015625,0.0,166929.25,0.0
231.45,97444.11,100536.82,-516356.53,858.99,17.313995361328125,0.0,166929.25,0.0
231.57,97466.57,100536.82,-516356.53,858.8,17.314117431640625,0.0,166929.25,0.0
231.69,97485.22,100536.82,-516356.53,858.64,17.314239501953125,0.0,166929.25,0.0
231.81,97507.53,100536.82,-516356.53,858.46,17.31439208984375,0.0,166929.25,0.0
231.91,97529.75,100536.82,-516356.53,858.27,17.314483642578125,0.0,166929.25,0.0
232.03,97551.89,100536.82,-516356.53,858.09,17.314605712890625,0.0,166929.25,0.0
232.15,97570.28,100536.82,-516356.53,857.93,17.314727783203125,0.0,166929.25,0.0
232.25,97592.27,100536.82,-516356.53,857.75,17.314849853515625,0.0,166929.25,0.0
232.37,97614.18,100536.82,-516356.53,857.56,17.31500244140625,0.0,166929.25,0.0
232.49,97636.01,100536.82,-516356.53,857.38,17.31512451171875,0.0,166929.25,0.0
232.61,97657.76,100536.82,-516356.53,857.2,17.31524658203125,0.0,166929.25,0.0
232.73,97675.81,100536.82,-516356.53,857.05,17.3153076171875,0.0,166929.25,0.0
232.85,97697.41,100536.82,-516356.53,856.86,17.3154296875,0.0,166929.25,0.0
232.95,97715.34,100536.82,-516356.53,856.71,17.31549072265625,0.0,166929.25,0.0
233.05,97736.79,100536.82,-516356.53,856.53,17.3155517578125,0.0,166929.25,0.0
233.17,97754.59,100536.82,-516356.53,856.38,17.315673828125,0.0,166929.25,0.0
233.27,97772.35,100536.82,-516356.53,856.23,17.315765380859375,0.0,166929.25,0.0
233.39,97793.57,100536.82,-516356.53,856.06,17.315826416015625,0.0,166929.25,0.0
233.49,97814.71,100536.82,-516356.53,855.88,17.31597900390625,0.0,166929.25,0.0
233.61,97832.27,100536.82,-516356.53,855.73,17.31610107421875,0.0,166929.25,0.0
233.71,97849.77,100536.82,-516356.53,855.58,17.316192626953125,0.0,166929.25,0.0
233.81,97870.69,100536.82,-516356.53,855.41,17.31640625,0.0,166929.25,0.0
233.93,97888.07,100536.82,-516356.53,855.26,17.316497802734375,0.0,166929.25,0.0
234.03,97908.84,100536.82,-516356.53,855.09,17.31671142578125,0.0,166929.25,0.0
234.15,97926.09,100536.82,-516356.53,854.94,17.316802978515625,0.0,166929.25,0.0
234.25,97946.72,100536.82,-516356.53,854.77,17.3170166015625,0.0,166929.25,0.0
234.37,97967.26,100536.82,-516356.53,854.6,17.317169189453125,0.0,166929.25,0.0
234.49,97987.72,100536.82,-516356.53,854.42,17.3173828125,0.0,166929.25,0.0
234.61,98008.1,100536.82,-516356.53,854.25,17.317535400390625,0.0,166929.25,0.0
234.73,98025.01,100536.82,-516356.53,854.11,17.31768798828125,0.0,166929.25,0.0
234.83,98045.24,100536.82,-516356.53,853.94,17.317840576171875,0.0,166929.25,0.0
234.95,98062.03,100536.82,-516356.53,853.8,17.317962646484375,0.0,166929.25,0.0
235.07,98082.11,100536.82,-516356.53,853.63,17.31805419921875,0.0,166929.25,0.0
235.17,98098.78,100536.82,-516356.53,853.49,17.318145751953125,0.0,166929.25,0.0
235.29,98122.02,100536.82,-516356.53,853.29,17.318267822265625,0.0,166929.25,0.0
235.41,98138.55,100536.82,-516356.53,853.15,17.318359375,0.0,166929.25,0.0
235.53,98161.6,100536.82,-516356.53,852.96,17.318511962890625,0.0,166929.25,0.0
235.65,98177.99,100536.82,-516356.53,852.82,17.31866455078125,0.0,166929.25,0.0
235.77,98200.85,100536.82,-516356.53,852.63,17.318817138671875,0.0,166929.25,0.0
235.89,98217.11,100536.82,-516356.53,852.49,17.3189697265625,0.0,166929.25,0.0
235.99,98236.54,100536.82,-516356.53,852.33,17.319122314453125,0.0,166929.25,0.0
236.11,98255.89,100536.82,-516356.53,852.17,17.319305419921875,0.0,166929.25,0.0
236.23,98271.96,100536.82,-516356.53,852.03,17.319427490234375,0.0,166929.25,0.0
236.33,98291.16,100536.82,-516356.53,851.87,17.319610595703125,0.0,166929.25,0.0
236.45,98310.28,100536.82,-516356.53,851.71,17.319732666015625,0.0,166929.25,0.0
236.57,98326.15,100536.82,-516356.53,851.57,17.31988525390625,0.0,166929.25,0.0
236.67,98345.12,100536.82,-516356.53,851.41,17.319976806640625,0.0,166929.25,0.0
236.79,98364.01,100536.82,-516356.53,851.25,17.32012939453125,0.0,166929.25,0.0
236.91,98379.69,100536.82,-516356.53,851.12,17.3201904296875,0.0,166929.25,0.0
237.01,98398.42,100536.82,-516356.53,850.96,17.320343017578125,0.0,166929.25,0.0
237.13,98413.98,100536.82,-516356.53,850.83,17.320465087890625,0.0,166929.25,0.0
237.23,98432.56,100536.82,-516356.53,850.67,17.32061767578125,0.0,166929.25,0.0
237.35,98447.99,100536.82,-516356.53,850.54,17.32080078125,0.0,166929.25,0.0
237.47,98466.43,100536.82,-516356.53,850.39,17.3209228515625,0.0,166929.25,0.0
237.57,98484.78,100536.82,-516356.53,850.23,17.321075439453125,0.0,166929.25,0.0
237.69,98500.02,100536.82,-516356.53,850.11,17.321197509765625,0.0,166929.25,0.0
237.81,98521.25,100536.82,-516356.53,849.93,17.32135009765625,0.0,166929.25,0.0
237.93,98539.36,100536.82,-516356.53,849.77,17.32147216796875,0.0,166929.25,0.0
238.05,98554.39,100536.82,-516356.53,849.65,17.32159423828125,0.0,166929.25,0.0
238.15,98572.35,100536.82,-516356.53,849.49,17.32171630859375,0.0,166929.25,0.0
238.27,98590.22,100536.82,-516356.53,849.34,17.321868896484375,0.0,166929.25,0.0
238.39,98605.06,100536.82,-516356.53,849.22,17.321990966796875,0.0,166929.25,0.0
238.49,98622.79,100536.82,-516356.53,849.07,17.32208251953125,0.0,166929.25,0.0
238.61,98637.5,100536.82,-516356.53,848.94,17.322235107421875,0.0,166929.25,0.0
238.71,98655.07,100536.82,-516356.53,848.8,17.322357177734375,0.0,166929.25,0.0
238.83,98672.57,100536.82,-516356.53,848.65,17.322509765625,0.0,166929.25,0.0
